review,sentiment,predicted,label,rating
like way put little bit loose,0.1226,1,-1.0,3.0
really like idea cup keep hot drink hot cold drink cold take rubber line around lid clean notice dark spot could identify put back struggle get lid sticker immediately begin peel delicate straw weird type plastic feel like could break easily replace silicon collapsible straw,0.7837,1,-1.0,3.0
love necklace however chain cheap worth price pay break neck put buy new chain put charm,0.8126,1,-1.0,3.0
ok nose ring double one side ear,0.296,1,-1.0,3.0
bad silver,-0.5423,-1,-1.0,3.0
literally card stock laser print photo art work even bother trim white really make wonder original artist someone steal another artist thank note order high quality paper actual print,-0.1372,-1,-1.0,3.0
cute like say little flimsy ok price guess,0.7522,1,-1.0,3.0
decent product lack nose adjuster mold mask face negative lead glass get fog,-0.7184,-1,-1.0,3.0
love concept ornament actual dandelion collapse inside ornament look good,0.5994,1,-1.0,3.0
flag build well look great fault check size flag nonetheless flag like two foot long definitely cost dollar also provide shipping label choose return,0.8271,1,-1.0,3.0
nice matte sadly chip finger next day stay nicely toe nail although little disappointed still like,0.3246,1,-1.0,3.0
get wrong order order botanical print get animal one flower hair exchange hopefully get botanical one time around print get seem like good quality paper clean print excited get plant one fit perfectly frame,0.9413,1,-1.0,3.0
love idea capture moon special date pick wedding night beautiful truly love problem wear twice clasp break chain need purchase another long chain wear,0.9451,1,-1.0,3.0
swear change wording order include height order look like name would 12x52 get name long useless,-0.128,-1,-1.0,3.0
okay work beach throw vibrant color photo rich look photo either work intend see well color hold sun try wash yet see color run,0.875,1,-1.0,3.0
small tiny pendant crappy chain wear,-0.5574,-1,-1.0,3.0
beautiful bracelet barely see inscription,0.5994,1,-1.0,3.0
love clean simplicity writing point first day wear cut join thread take away beauty however speak fragile nature chain bathe maybe struggle gate,0.8591,1,-1.0,3.0
note one color one box wrong orange ask red come early expect though,-0.4767,-1,-1.0,3.0
buy gift christmas strap one end already pull fasten would rather replace return include picture,0.4404,1,-1.0,3.0
cute name plate small expect little hard read happy might go silver reorder future legibility reason,0.7453,1,-1.0,3.0
much small expect,0.0,1,-1.0,3.0
information good weight small would much nice little large disappoint tiny,0.507,1,-1.0,3.0
unfortunately opal look real,-0.34,-1,-1.0,3.0
love crystal husband get valentine day crack side open box deep crack outside crystal run finger,0.6369,1,-1.0,3.0
lot small think still nice,0.4215,1,-1.0,3.0
say wonderful gift hope little embarrassing say least beautiful box although natural stone gold wire thin hold stone keep shape purchase necklace go end return expensive gift amazon receive return refund earring necklace customer service keep tell wait day least three time still refunded nearly month excuse cost nearly refund much day pleasant experience waist money worth happy camper start shop elsewhere soon get return,0.9604,1,-1.0,3.0
show thin see hammer mark show picture,0.0,1,-1.0,3.0
earring super cute first trip house score compliment within minute however also take ear hour score trip infection lane earring general coin toss unless spend fortune always chance ear may become infect experience however hand quick reaction well long lasting love love love earring wear,0.9833,1,-1.0,3.0
love necklace clasp break two week wear,0.6369,1,-1.0,3.0
big wrist standard female large bone hope adjustable pretty wear,0.7269,1,-1.0,3.0
really pretty ring well make rough enough skin never wear long,0.7056,1,-1.0,3.0
pretty flimsy bend easily difficult fasten without apply pressure lose round shape quickly beautiful earring sad bend shape fast,0.7933,1,-1.0,3.0
great concept though wood paper,0.6249,1,-1.0,3.0
love nose ring end order one small get response right away replace new one week top rest nose turn black turn nose black,0.7184,1,-1.0,3.0
buy gift nice much small expect,0.6908,1,-1.0,3.0
nice glass buy april work great week ago crack rough hand wash hit anything small crack week crack spread unusable besides issue nice glass,0.9169,1,-1.0,3.0
cord break charm beautiful big side,0.765,1,-1.0,3.0
much hold attention move easily ok,0.5574,1,-1.0,3.0
sign underwhelme price sturdy think would could make well,0.2732,1,-1.0,3.0
item ok seem little hard read guess suppose one thing miss description way hang make sure heavy duty double sided tape hand,0.7178,1,-1.0,3.0
know miss would tell would much small mine half size image misleading,-0.5106,-1,-1.0,3.0
beautiful necklace card include origin list description make gift give less need well presentation,0.8235,1,-1.0,3.0
small think make work,0.0,1,-1.0,3.0
scent alright quite christmas tree close anything artificial find far little disappointed product come way fill purpose get reed need room insert still good room bottle leave,0.2247,1,-1.0,3.0
love wallet reason give star miss wristlet order,0.5574,1,-1.0,3.0
look great metal soft flimsyi afraid put may snap half,0.6249,1,-1.0,3.0
let begin say cute price know clearly costume jewelry get exactly order however within hour place order two top contact seller make change refuse accommodate make frustrating item ship several day later confused simple change rose gold gold could accommodate make think twice order seller recommend despite cute necklace,0.6808,1,-1.0,3.0
little charm love idea cheap plastic disappointing rest product great find charm switch,0.8637,1,-1.0,3.0
really hopeful decal would great good review purchase decal great think would problem whatsoever wrong even follow instruction still seem bubbly look good big letter well family name highly disappointed,0.8885,1,-1.0,3.0
unless completely unfinished use wood putty sand make flat enough paint huge gouge across face shame since rest good want fancy cut letter make unfinished wood love sand woodworke probably make one run shop class actual thing,0.6705,1,-1.0,3.0
poor writing glass hard read,-0.5423,-1,-1.0,3.0
nice decal thing come little small image,0.4215,1,-1.0,3.0
attach new mailbox try use mailbox rib letter except big initial blow within day end bush behind mailbox,0.0,1,-1.0,3.0
make customize order remove number scrabble tile letter letter bit misalign center towards left tile different size letter like n much fat say color tile match one expect go search wood shade online contact owner send picture order,0.4215,1,-1.0,3.0
tiny definitely cat,0.4019,1,-1.0,3.0
give three star cute constantly easily slip use week decide put another one,0.6597,1,-1.0,3.0
really happy color bit big expect measure however come dusty dent side frame disappoint much spend item picture easy print walgreen fit nicely frame ease,0.902,1,-1.0,3.0
need cobalt blue earring much dark appear picture dark navy quite disappointing send back,-0.5413,-1,-1.0,3.0
product nice appeal minimalistic preference come aesthetic look like advertised completely style problem extremely difficult remove put cover air pod appreciate snug fit much finally get afraid use suggestion manufacturer would give inside little bit give easy slide also think cover could little thick help well protect device great job name design think mention,0.9462,1,-1.0,3.0
exactly ask break,0.0,1,-1.0,3.0
expect hardly see letter,0.0,1,-1.0,3.0
post make rubber little difficult put look cheap,-0.2975,-1,-1.0,3.0
price could get well material finished price half time less embarrassing post photo soon look like someone sit sideways use make simple one person bench give like chinese emperor realize mulan save entire world,0.7902,1,-1.0,3.0
would reorder,0.0,1,-1.0,3.0
earring pretty small expect return receive wrong color want blue one get white one reorder large blue one hope pretty look picture,0.7579,1,-1.0,3.0
order rise gold silver silver tarnish week rose gold problem comfy,-0.4019,-1,-1.0,3.0
know small really price would well local boutique shop,0.3321,1,-1.0,3.0
look large picture really small,0.0,1,-1.0,3.0
tag small expect,0.0,1,-1.0,3.0
burn fast,0.0,1,-1.0,3.0
like medallion rope hang first small could put around head sized wrist cut hook medailon small opening neck chain would go though still wear medailon beautiful picture,0.6486,1,-1.0,3.0
give dad christmas love look feel make first drinkan old fashionthe glass break muddle sugar cube never get use look cool,0.7579,1,-1.0,3.0
fake nose ring fool lot people look real nice experience second wear soreness area top part hurt leave mark sensitive touch wear time day know like beauty pain,-0.4588,-1,-1.0,3.0
realize thin light weight still nice product look good,0.6908,1,-1.0,3.0
slightly eye watering put super cute twist properly,0.7845,1,-1.0,3.0
ship quickly look nice feel delicate,0.4588,1,-1.0,3.0
pretty read description clisrly cost size think get natural stone pretty fashion piece,0.836,1,-1.0,3.0
buy gift someone custom label crook look something look professionally would recommend product late return redone neat idea arrive look like child make point,0.872,1,-1.0,3.0
receive yesterday love problem back one tight enough hold earring try find one already get hold securely really pretty,0.8122,1,-1.0,3.0
walk,0.0,1,-1.0,3.0
pretty unique difficult put big expect,0.1779,1,-1.0,3.0
ok secret santa read fine print expect cup,0.4588,1,-1.0,3.0
nice,0.4215,1,-1.0,3.0
small could tell picture,0.0,1,-1.0,3.0
design pretty fabric thin keep tea warm,0.6249,1,-1.0,3.0
ring beautiful little big think blue crystal different color picture,0.5994,1,-1.0,3.0
cute uncomfortable,0.1027,1,-1.0,3.0
small tooth short large beatds,0.0,1,-1.0,3.0
absolutely gorgeous exactly size want unfortunately seem heavy backing one fall ear lose dark street wear wish stay well ready buy color box come also adorable even include mint,0.8777,1,-1.0,3.0
realize sweet bee smallit nice small work,0.7003,1,-1.0,3.0
price include wipe pen,0.0,1,-1.0,3.0
item pull open stone fall one prior someone else 2yr still go strong,0.5106,1,-1.0,3.0
first receive chain bar beautiful look well make boyfriend love two day later chain break buy get separate well chain look something actually sturdy add review say seller immediately reach offer replacement half refund money pay choose refund handle quickly professionally change star rating star,0.9001,1,-1.0,3.0
love product would definitely purchase however could receive product pay additional usp seller charge enough fyi,0.8074,1,-1.0,3.0
disappointed worth money,-0.296,-1,-1.0,3.0
think would earring picture buy kind annoying,0.1779,1,-1.0,3.0
bath salt ok nothing brag fragrance somewhat chemical undertone strong fizz foam,0.6412,1,-1.0,3.0
hope try small nose ring purchase big want importantly hard put,0.6249,1,-1.0,3.0
wish wire thick thin flimsy would bend look wrong otherwise pretty,0.4215,1,-1.0,3.0
dislike size bead think large sort tight wrist,-0.3818,-1,-1.0,3.0
kind small love,0.8225,1,-1.0,3.0
cool style trim fit frame,0.5859,1,-1.0,3.0
love stone great size look chain dinky thin receive tangle take hour untangle could get hook small e v e take another min finally get backwards start frustrating quality chain think difficult work stone awesome,0.8402,1,-1.0,3.0
sturdy receive bent make thin metal hang house lay flat disappoint send back well quality cheap look ok house,0.1531,1,-1.0,3.0
first order really like high quality unique handmade second order purchase tag twice one reason like stamp metal engrave metal lot dog tag engrave metal dog license rabie tag link name number wear right tag purchase previously awesome look great number easy read dog collar get lose buy one tag love first order second order heavily stamp metal number look like number number dog ever get lose good chance wrong number would call unless finder vision need read glass go put face lost fearful dog read tag bad idea waste money time around problem font seller let choose font upper low etc bad idea could remember pick first time realize would big deal different font love first one hate second one buy would post picture difference talk go post actual number photo body call,0.7635,1,-1.0,3.0
excellent looking craftsmanship thin leathernot sure long hold,0.7184,1,-1.0,3.0
disappoint size small look large picture stone pretty style,0.128,1,-1.0,3.0
love pick quickly put sadly lose one within hour tempt buy love one hour sad,0.2023,1,-1.0,3.0
really like look feel unfortunately mistake manufacturing look like singe part earring hard see picture definitely lazy return noticeable afar keep would recommend small blemish,0.4742,1,-1.0,3.0
get nothing like picture,-0.2755,-1,-1.0,3.0
love look tiny hoop however hard twist open like company recommend bit painful drag across nose ball end quite sharp beauty pain though right,0.672,1,-1.0,3.0
cute earring expect gold thin stone small someone like small jewelry,0.6705,1,-1.0,3.0
item nice error picture think would item include price lot wooden spoon,0.0258,1,-1.0,3.0
expensive hard set cool work headache start,0.2263,1,-1.0,3.0
expect fabric different somewhat absorbent pattern adorable,0.4472,1,-1.0,3.0
cute big measure everything,0.4588,1,-1.0,3.0
cute great way try really want nose ring unfortunately fall easily keep touch nose tighten keep fall,0.8268,1,-1.0,3.0
would fine small person way small someone big wrist end give away could handle tight wrist,0.2023,1,-1.0,3.0
disappoint triple stone bracelet describe tiger eye bloodstone iolite bracelet arrive today iolite make tiger eye booodstone clear quartz,-0.0258,-1,-1.0,3.0
look big tiny beautiful craftsmanship like big earing,0.7506,1,-1.0,3.0
funny work perfect gag gift would well could wear seam twisted one side long joke work wear twist even hilarious gift though,0.9432,1,-1.0,3.0
really look like picture definitely vibrant color buy friend like,0.9307,1,-1.0,3.0
cute little gift,0.6815,1,-1.0,3.0
like color real bright lettering clean overall satisfied recommendation get poster already frame struggle set find something big enough fit,0.8779,1,-1.0,3.0
item list stirling silver never shower still yellow normal light wear cute worth almost buck,0.5994,1,-1.0,3.0
perfect wedding decor repaint happy couple new home,0.8126,1,-1.0,3.0
nice sticker stick glass without peel back little push hand good sticker though nice color choice great quality,0.9355,1,-1.0,3.0
order two set prune lose one earring however even put little stop end slither right ear walk around far lose three,-0.7436,-1,-1.0,3.0
love earring take since get metal bendy hard put ear comfortable like even,0.8625,1,-1.0,3.0
honestly resin piece guess section place item many air pocket item cloudy line show section worth like color person keep want give honest review worth,0.8979,1,-1.0,3.0
would nice plastic sleeve within packaging moisture damage print okay get pay real complaint,-0.2732,-1,-1.0,3.0
ring cute fit true size lettering fade quickly,0.8074,1,-1.0,3.0
within month completely tarnished almost gold color wear mean everyday wear,0.0,1,-1.0,3.0
low quality paper,-0.2732,-1,-1.0,3.0
love idea necklace buy two one mother one mother law chain kind flimsy look nice recommend change chain one thing would want anyone think purchase one know font use letter k turn look like n letter use low call company try get help one name use look misspelled receive call back hear via email late anything already couple day till christmas give explain letter look like n mean k,0.9571,1,-1.0,3.0
expect wish could get name somehow definitely,0.6597,1,-1.0,3.0
great pic small expect,0.6249,1,-1.0,3.0
come true color size eleven day late gift late annoying,0.4588,1,-1.0,3.0
smell bad,-0.5423,-1,-1.0,3.0
understand able return personalized jewelry maybe fault purchase online however th9e description ring mislead receive ring literally look like key ring three bead childhood believe sterle silver swarovski crystal means cheap ugly would recommend purchase ring edit come back update review add star simply customer service promptness great peoblem solve company upset product mention company ultimately decide give one tinme refund return item refund full pay shipping fair well thank great customer service still recommend particular product highly recommend company thank,0.9545,1,-1.0,3.0
look like bead michael could make look cheap like costume jewelry,0.6124,1,-1.0,3.0
expensive buck four letter puzzle quality fine cute gift expensive come quickly look cute,0.8658,1,-1.0,3.0
collar cute closure release easily dog merely shake collar fly,0.5719,1,-1.0,3.0
first know item take almost week arrive come overseas almost arrive time christmas little disappointed craftsmanship item letter puzzle board make thin wood composite barely inch thick nervous let toddler play break thin,-0.3057,-1,-1.0,3.0
right size think go white,0.0,1,-1.0,3.0
small expect still beautiful,0.5994,1,-1.0,3.0
think look great picture buy expect together unfortunately get light jar super glue little battery holder lid red paint wood clumpy make look terrible decide ti get piece wood hang jar basically buy diy project pay already put together price,0.4767,1,-1.0,3.0
come apart,0.0,1,-1.0,3.0
bracelet keep fall clasp would hold either faulty magnet miss magnet inside clasp might single faulty product rate highly base experience sit desk return window close would like return item get replacement add shipping fee make product unworthy buy,-0.6908,-1,-1.0,3.0
really disappointed size product lavender scent little overwhelming always think like particularly love smell lavender product second guess give gift son new girlfriend throw super soft cuddley robe want think snarky great day,0.9413,1,-1.0,3.0
engraving barely visible,0.0,1,-1.0,3.0
purchase twin money waste could barely see name one plate big,-0.4215,-1,-1.0,3.0
cute comfortable clip earring still hard find set rare treasure look like true post comfy wear day problem stonesdecor often separate small plastic clip seem drawback type invisible clip earring give item review stud earring come apart four day pearl design still fine sbape overall still feel set good value money plastic earpiece decoration truly suitable child adult alike would buy would give earring formal gift,0.9666,1,-1.0,3.0
pretty stuff extremely fragile twist couple time put afraid break,0.4939,1,-1.0,3.0
ok,0.296,1,-1.0,3.0
adorable gift baby girl see durable wear would like different font option inscription faint,0.8225,1,-1.0,3.0
buy daughter could label school supply literally one sticker lol dumb assume would buy sheet roll hope help somebody avoid mistake,0.128,1,-1.0,3.0
eare change color regular wear,0.0,1,-1.0,3.0
really cute newborn fir daughter well actually picture describe love problem shipping nothing seller post office fault seller get right send another problem change color,0.3597,1,-1.0,3.0
super thin metal sure long stay stethoscope personalized name ok design fine metal look bit scratch something would order,0.8481,1,-1.0,3.0
dollar expect money least picture frame could print picture respect someone craft business,0.4767,1,-1.0,3.0
living room carpet table tippy put disk underneath leg stablize,0.0,1,-1.0,3.0
like colour font like easily lettering erase touch bottle constantly letter rub disappointing,0.4939,1,-1.0,3.0
look okay good print look like could print local walgreen,0.743,1,-1.0,3.0
item description little misleading sand well sand dot miss wait reship,-0.2893,-1,-1.0,3.0
describe stock photo show hoop none existent also uneven somehow straighten circlehoop cute though,0.4588,1,-1.0,3.0
beautiful chain way short name cut neck,0.4215,1,-1.0,3.0
bit misleading advertising description state think receive sign actually receive sign hardly big index card long rod put ground,-0.4019,-1,-1.0,3.0
wish could see name bracelet still cute,0.6908,1,-1.0,3.0
get grandson card say mother bracelet say grandson,0.0,1,-1.0,3.0
could hardly read,0.0,1,-1.0,3.0
excited get collar matching leash collar stay find neck constantly clasp hold,0.34,1,-1.0,3.0
item way small think,0.0,1,-1.0,3.0
pretty way big nose pretty sad think able wear,0.5106,1,-1.0,3.0
gold,0.0,1,-1.0,3.0
expect small thin come apart scratch nose,0.0,1,-1.0,3.0
expect cork backing actual front earring thin sure hold,0.34,1,-1.0,3.0
buy mother day gift mom seem love give star gift able give star see material use person,0.875,1,-1.0,3.0
cute sticker pricey last put water bottle still,0.4588,1,-1.0,3.0
great wall decal stick well press n,0.7351,1,-1.0,3.0
love scent melt scency night light,0.6369,1,-1.0,3.0
purchase four two different residence look nice delivery prompt deduct two star engraving shallow adjacent tag like rabie town registration lettering wear almost illegible far soon one deep lettering come steel color attractive work much well,0.8519,1,-1.0,3.0
definitely way thick bit thin,0.4019,1,-1.0,3.0
look sturdy magnet would adhere dishwasher small circular magnet back desk appear thin worry sign seem peel circle,-0.4404,-1,-1.0,3.0
get item think order product receive look nothing like product picture,-0.2755,-1,-1.0,3.0
small figure good turn earring rather back really like suppose blue receive clear far comfortable,0.8908,1,-1.0,3.0
pero difícil de poner logro cerrarlo,0.0,1,-1.0,3.0
engraving beautiful watch light chain look feel like plastic buy gift outgoing president association giftable,0.8885,1,-1.0,3.0
arrive beautiful pleased month stone start fall,0.7783,1,-1.0,3.0
eyeglass belt always hit sit donwn recommend thi product,0.3612,1,-1.0,3.0
like necklace nowhere near vibrant picture seem gold glitter stone,-0.0711,-1,-1.0,3.0
hundred percent stable decent wear,0.296,1,-1.0,3.0
paper think tin,0.0,1,-1.0,3.0
love play word taylor swift song buy towel thin much large dish towel think worth money due quality towel retrospect would order first time around know,0.8519,1,-1.0,3.0
would pleased look beautiful arrive break seem durable definitely feel like get money worth,0.9169,1,-1.0,3.0
polish ok coat start chip 2nd day 4th day really look matte anymore,0.296,1,-1.0,3.0
thin metal expect pretty,0.4939,1,-1.0,3.0
item would perfect clip nose ring think make actual pierce nose painful insert super tiny gorgeous piece jewelry though good intend purpose,0.9118,1,-1.0,3.0
order baby shower impression come frame find pretty frame elsewhere look perfect,0.8316,1,-1.0,3.0
pro con name signpro beautiful sturdy lot choice size fontcon order sign actually message seller ask could see example daughter name different font never respond eventually look font easy enough wish would respond like seller reach well,0.9217,1,-1.0,3.0
buy would get tan suit casual style red,0.2023,1,-1.0,3.0
great look like one go hobby lobby buy cheap bead could find make would disappoint someone give gift,0.7845,1,-1.0,3.0
dainty pretty,0.4939,1,-1.0,3.0
great beautiful butthe daughter name get lose next capital name look like terra instead tierra love anyways,0.9186,1,-1.0,3.0
want classroom think something could pop wall already go alas glass way hang except duct tape want purchase frame picture like big think would picture saying disappointed likely fault,-0.5859,-1,-1.0,3.0
give boyfriend gift recover bead find bead might able get string redo nothing,0.4404,1,-1.0,3.0
like loose clasp really secure enough expensive apple watch could possibly fall bang something damage face watch go back ugly band come,-0.5584,-1,-1.0,3.0
big think would sit corner porch,0.0,1,-1.0,3.0
cute chain break wear twice,0.4588,1,-1.0,3.0
seem pretty chintzy daughter impressed play music shift around lot spin handle,0.8271,1,-1.0,3.0
advertise inch long receive mine today ince aware order large may inch advertise complaint otherwise,-0.296,-1,-1.0,3.0
look right diameter small look real go,0.0,1,-1.0,3.0
nice picture look well product real life,0.5994,1,-1.0,3.0
basic thread hoop earring sensitive ear fact sterle silver big plus comfortable wear however make silver wire somehow get catch sweater pull earring shape would say sturdy able bend back shape many time start look wonky meh,0.4588,1,-1.0,3.0
sadly fade away fast scent,-0.4215,-1,-1.0,3.0
okay could see wooden stick behind name great,0.7184,1,-1.0,3.0
love simplicity earring buy would hesitate give gift,0.7184,1,-1.0,3.0
decal look great color cut stay wall order name boy room really disappointed walk room see sticker slightly come wall certain place carefully follow application direction well bum spend almost sticker seem last long,0.4666,1,-1.0,3.0
sturdy think also finish paint need wedding gift give already almost send back,0.4404,1,-1.0,3.0
pleased expect like way put twist one end even get ear,0.6597,1,-1.0,3.0
product arrive perfect box item break,0.5719,1,-1.0,3.0
exactly like picture wish chain tad long though,0.6369,1,-1.0,3.0
nice like idea name stamp complaint penny look little cheap chincey,0.4767,1,-1.0,3.0
good gift idea end little sharp though,0.7003,1,-1.0,3.0
love pendent get wrong troy ounce silver could get oz round understand stamp pendent could least throw sterling chain something instead black steel one either way love pendent chain much immediately take replace chain sterling chain rope necklace nice pendent nice message pricy,0.8979,1,-1.0,3.0
think workmanship gorgeous place tie cord lace eye skull sometimes flip even backwards hang cleanly love artwork wish well hanging system,0.9186,1,-1.0,3.0
hot breath well,0.2732,1,-1.0,3.0
thin chain break,0.0,1,-1.0,3.0
stone fall post week,0.0,1,-1.0,3.0
like picture disappointed frame buy one separately since gift,0.3182,1,-1.0,3.0
small instruction say something push twist still understand super little dangle enough septum,0.5994,1,-1.0,3.0
okay picture please see attach picture earring receive spiral shape substantial picture ad result look kind limp attractive picture ad appear silver nice shiny silver color lightweight delicate would careful break,0.9313,1,-1.0,3.0
actual tag come cute complete however spend extra money extra charm come package package empty charm disappointed name tag fine order something get excite expect get product pay,0.7906,1,-1.0,3.0
discolor wear turn finger green lovely design monogram would return allow,0.6908,1,-1.0,3.0
like designlike colorapplication easyhowever week finer detail begin come seem moderate handling use,0.3612,1,-1.0,3.0
color exactly would presume cool cat,0.3182,1,-1.0,3.0
bottle adorable two negative cap drink hard open year old apply coconut oil loosen also notice today letter name corner come week handwash put dishwasher sure ruin,-0.5267,-1,-1.0,3.0
puzzle buy gift exactly order quality amazing puzzle great quality complaint come month state deliver even file claim come one day show doorstep would order aware long shipping time,0.8625,1,-1.0,3.0
dint know sheerness whatever mention suppose gift cheap plastic gem embarrassing like least use glass stone nobody expect real deal plastic ugly engraving cool color necklace pretty thickness expect,0.6124,1,-1.0,3.0
thin hardly see ear,0.0,1,-1.0,3.0
super cute soooo much small expect,0.7845,1,-1.0,3.0
really want love little earring cute way close clasp completely leave small opening pinche irritate pierce price right cute get different hoop cartilage pierce way infinite loop would work closure rest within piercing maybe opal,0.8032,1,-1.0,3.0
pretty tiny aquamarine happy earring earring back go go crooked matter prevent make back pinch little yuh slide far bum,0.7964,1,-1.0,3.0
picture deceive,-0.4019,-1,-1.0,3.0
nice know paper think canvas kind costly paper,0.7003,1,-1.0,3.0
small,0.0,1,-1.0,3.0
price right look cute pain try figure assemble correctly instruction string letter take guess suppose tie really wish come set direction though,0.4005,1,-1.0,3.0
big feel present 8x11 piece paper,0.0,1,-1.0,3.0
beautiful well make seller unresponsive shipping take several week,0.7184,1,-1.0,3.0
beautiful ring super comfortable overlapping ring edge size ring also cause skin peel really pretty though make well,0.9493,1,-1.0,3.0
advertise large surprised see small would like big one,0.5267,1,-1.0,3.0
bracelet gorgeous meaningful run small man gift,0.8481,1,-1.0,3.0
literally four piece paper word print could make work guess read description well enough definitely overprice four piece paper opinion,0.5859,1,-1.0,3.0
love earring would nice get two one ear,0.7906,1,-1.0,3.0
love put never remove get lot compliment,0.8074,1,-1.0,3.0
super cute letter come several place,0.7845,1,-1.0,3.0
actually love little purse perfect someone much purse get rid smell linger,0.8235,1,-1.0,3.0
much small expect,0.0,1,-1.0,3.0
less like towel like blanket fiber soft picture print way look ratty dry hand unless smooth picture flat expect bad product overall fan,0.6613,1,-1.0,3.0
expensive,0.0,1,-1.0,3.0
picture look cozy sweatshirt,0.0,1,-1.0,3.0
good price earring get pay one earring super lightweight fun also tell cheaply make seem like someone take slice acrylic block plaster green glitter cut shape shamrock make earring would rather sacrifice little bit weight earring well quality however kind oncea year type earring suppose super needful much well quality would like see something like make metal maybe smoother hard plastic,0.9694,1,-1.0,3.0
letter lot big expect letter n would lay right end look like z send back unfortunately,0.0258,1,-1.0,3.0
pro price function twoside attractive con cord short hard get head wish long fault read entire description would nice cord come different length,0.6486,1,-1.0,3.0
cute lightweight hard read especially shiny gold also scratch easy make hard read well wish would get satin type finish pretty fast shipping custom piece,0.9022,1,-1.0,3.0
decal stick wall well keep press almost daily,0.2732,1,-1.0,3.0
picture match see card stock would need frame mat hang pretty seem purchase,0.4939,1,-1.0,3.0
look like big would buy,0.3612,1,-1.0,3.0
product would write home,0.0,1,-1.0,3.0
small get large size please size,0.3182,1,-1.0,3.0
wish presentation well roll around small cardboard box lightweight perfect occasion wish little tight,0.8807,1,-1.0,3.0
cute dainty change color within couple week,0.4588,1,-1.0,3.0
like product send soothing easy use however expect little quick result long lasting effect less work constantly sniff wrist inhale right roller,0.7717,1,-1.0,3.0
flower cute good size post plastic super flexible make think break time put,0.8934,1,-1.0,3.0
expect return,0.0,1,-1.0,3.0
cute tarnish right away,0.4588,1,-1.0,3.0
little small anticipate still look ok material soft pinch quite easily,0.5984,1,-1.0,3.0
hold well want,0.34,1,-1.0,3.0
five year old daughter love see name stuff school cute unicorn one love,0.9081,1,-1.0,3.0
cute nice way personalize unfortunately catch rip long hair,0.5267,1,-1.0,3.0
rough dose lookm real,0.0,1,-1.0,3.0
easy wall decal buy one wrinkle could adjust many try also tear paint wall try adjust look nice hope ease use,0.8779,1,-1.0,3.0
cute fun would buy top part always fall constantly loose,0.7003,1,-1.0,3.0
letter red two orange letter two different shade green letter two different shade blue letter one yellow letter part gift learning tool would think would include red disappoint arrive arrive today,0.0516,1,-1.0,3.0
plaque attractive saying catchy overall really worth money read description well enough would buy vinyl lettering rather carve paint lettering would give plaque higherend appearance since mean outdoors really see go last vinyl letter appear sealant spray plaque thin sign mean expose area definitely need cover porch protection moisture crafty could simply buy black plaque craft store coupon presson letter dollar store make far less,0.807,1,-1.0,3.0
hardly see name one name come mess ok know say wear ok price size perfect,0.6808,1,-1.0,3.0
color match think sign good though,0.4404,1,-1.0,3.0
love size dainty wish come instead one lose one also although look totally like pierce press really hard secure leave mark nose last day ring remove defeat purpose fakey wish gentle finish scar nose love look ring though,0.9362,1,-1.0,3.0
really expect overprice,0.0,1,-1.0,3.0
like label however printing upside since need christmas gift simply use disappointed,0.3182,1,-1.0,3.0
nice color size small expect vintage look,0.4215,1,-1.0,3.0
great last month later start come apart,0.6249,1,-1.0,3.0
nice oily,0.4215,1,-1.0,3.0
kind get pay pretty big tiny describe work pinch also hard get hoop close malleable end end kind overlapping painful move get stick piercing,0.743,1,-1.0,3.0
nicely build,0.4404,1,-1.0,3.0
everything look great since use body concern mostly inside item rave free many toxin yet list ingredient whatsoever product include please update ingredient list online also packaging update review rating,0.8658,1,-1.0,3.0
definitely would buy,0.4019,1,-1.0,3.0
cute lightweight huge pain put reason give five star one change earring everyday want change hard put back lol,0.5719,1,-1.0,3.0
originally order necklace silver wear everyday necklace absolutely adore much want gold occasion choose yellow gold unfortunately gold necklace nice silver gold look cheap charm match silver alright wear silver gold love necklace beautiful way wear faith oh outside thank,0.9718,1,-1.0,3.0
give three star five mention note child consider wrist would small however child love especially since carry name always take back home well keep eye fall even latch last possible large hole,0.743,1,-1.0,3.0
perfect cup,0.5719,1,-1.0,3.0
smell great look forward design jar,0.6249,1,-1.0,3.0
put earring bend easily,0.34,1,-1.0,3.0
try extremely thin,0.0,1,-1.0,3.0
really cute tarnish right away,0.5095,1,-1.0,3.0
get pay look cheap pair clothe still wear around house pajama,-0.1027,-1,-1.0,3.0
cute look real fall easily either nose freakishly tiny bad price though,0.0258,1,-1.0,3.0
rough cut plywood sand surface lot prep work paint money pay expect paint ready open box,0.0,1,-1.0,3.0
work bag shoulder strap offset want hang straight shoulder pad loose remove say smell like tannery even month later look nice hold stuff well easily hold ml bottle maker mark know,0.8271,1,-1.0,3.0
cute sturdy,0.4588,1,-1.0,3.0
product nice top fit well latch easily break nice though,0.9081,1,-1.0,3.0
really like size quality type nose ring like worth purchase big issue keep move around opening stick pierce hole could get unstuck afraid go cause issue end take buy different type,0.7569,1,-1.0,3.0
stone perfect wrap real well fall chain short liking,0.8176,1,-1.0,3.0
wish print big name big date weird font,0.25,1,-1.0,3.0
matía,0.0,1,-1.0,3.0
first buyer beware font use personalization order personalize yetti christmas gift four five perfect fifth one turn horrible font use name fifth one read mckenzey font style use come makenzey disappointing notify seller offer redo choose keep tumbler return redo christmas gift order might want see kind font use picture show five tumbler clearly see difference style font size use mckenzey tumbler middle,0.8481,1,-1.0,3.0
